YEAR,MONTH,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CRS_ELAPSED_TIME,DISTANCE
2016,2,ATL,MSP,7.0,-6.0,162.0,907.0
2016,2,ATL,DTW,-1.0,1.0,119.0,594.0
2016,2,SEA,DTW,-5.0,-17.0,253.0,1927.0
2016,2,DTW,MSP,111.0,82.0,126.0,528.0
2016,2,MSP,DTW,-2.0,-6.0,97.0,528.0
2016,2,JFK,SEA,-5.0,-21.0,373.0,2422.0
2016,2,ATL,MSP,-1.0,-2.0,171.0,907.0
2016,2,SEA,DTW,-3.0,-12.0,255.0,1927.0
2016,2,ATL,DTW,10.0,-11.0,122.0,594.0
2016,2,DTW,JFK,-3.0,-18.0,117.0,509.0
2016,2,SEA,ATL,-2.0,-4.0,270.0,2182.0
2016,2,ATL,SEA,25.0,10.0,334.0,2182.0
2016,2,SEA,MSP,-1.0,-8.0,199.0,1399.0
2016,2,DTW,SEA,5.0,-5.0,313.0,1927.0
2016,2,SEA,JFK,273.0,264.0,320.0,2422.0
2016,2,MSP,DTW,72.0,57.0,104.0,528.0
2016,2,DTW,ATL,-1.0,-31.0,134.0,594.0
2016,2,ATL,DTW,1.0,-16.0,114.0,594.0
2016,2,SEA,MSP,-3.0,-15.0,201.0,1399.0
2016,2,ATL,MSP,-1.0,-13.0,166.0,907.0
2016,2,ATL,DTW,-2.0,-14.0,119.0,594.0
2016,2,DTW,MSP,1.0,-5.0,124.0,528.0
2016,2,MSP,DTW,-4.0,-4.0,104.0,528.0
2016,2,ATL,MSP,-3.0,-27.0,162.0,907.0
2016,2,MSP,JFK,-4.0,-7.0,170.0,1029.0
2016,2,DTW,MSP,10.0,-14.0,127.0,528.0
2016,2,JFK,ATL,-1.0,-28.0,166.0,760.0
2016,2,ATL,MSP,-4.0,-23.0,166.0,907.0
2016,2,ATL,MSP,-2.0,-25.0,165.0,907.0
2016,2,ATL,DTW,-1.0,-18.0,119.0,594.0
2016,2,ATL,SEA,1.0,-26.0,341.0,2182.0
2016,2,ATL,SEA,-5.0,-23.0,334.0,2182.0
2016,2,DTW,MSP,-4.0,-23.0,136.0,528.0
2016,2,MSP,ATL,-6.0,-17.0,152.0,907.0
2016,2,JFK,MSP,48.0,24.0,203.0,1029.0
2016,2,SEA,ATL,3.0,-22.0,282.0,2182.0
2016,2,DTW,ATL,-3.0,-30.0,140.0,594.0
2016,2,SEA,MSP,-6.0,-14.0,195.0,1399.0
2016,2,JFK,MSP,-7.0,-46.0,199.0,1029.0
2016,2,MSP,DTW,-2.0,-9.0,104.0,528.0
2016,2,MSP,ATL,-4.0,-17.0,148.0,907.0
2016,2,JFK,DTW,-5.0,6.0,133.0,509.0
2016,2,JFK,ATL,4.0,0.0,155.0,760.0
2016,2,JFK,SEA,26.0,-16.0,390.0,2422.0
2016,2,ATL,MSP,-1.0,-16.0,172.0,907.0
2016,2,MSP,DTW,-8.0,-10.0,103.0,528.0
2016,2,DTW,MSP,24.0,-5.0,128.0,528.0
2016,2,ATL,SEA,8.0,3.0,345.0,2182.0
2016,2,ATL,DTW,0.0,-17.0,121.0,594.0
2016,2,DTW,ATL,54.0,48.0,130.0,594.0
2016,2,DTW,MSP,-4.0,-12.0,123.0,528.0
2016,2,ATL,DTW,20.0,12.0,121.0,594.0
2016,2,SEA,JFK,0.0,2.0,320.0,2422.0
2016,2,DTW,ATL,-8.0,-24.0,134.0,594.0
2016,2,ATL,SEA,2.0,-14.0,338.0,2182.0
2016,2,ATL,MSP,0.0,-21.0,170.0,907.0
2016,2,JFK,ATL,0.0,-23.0,155.0,760.0
2016,2,ATL,JFK,2.0,-22.0,139.0,760.0
2016,2,DTW,ATL,6.0,-11.0,134.0,594.0
2016,2,MSP,DTW,-2.0,-15.0,103.0,528.0
2016,2,ATL,JFK,-1.0,-13.0,133.0,760.0
2016,2,MSP,ATL,15.0,-15.0,151.0,907.0
2016,2,JFK,ATL,18.0,-21.0,169.0,760.0
2016,2,ATL,MSP,-2.0,-17.0,168.0,907.0
2016,2,ATL,DTW,-2.0,13.0,115.0,594.0
2016,2,DTW,ATL,-1.0,-5.0,134.0,594.0
2016,2,MSP,ATL,6.0,-5.0,152.0,907.0
2016,2,JFK,MSP,3.0,-36.0,204.0,1029.0
2016,2,ATL,MSP,63.0,35.0,173.0,907.0
2016,2,ATL,MSP,-1.0,-11.0,164.0,907.0
2016,2,MSP,SEA,-2.0,,234.0,1399.0
2016,2,SEA,DTW,20.0,-2.0,255.0,1927.0
2016,2,MSP,SEA,15.0,12.0,234.0,1399.0
2016,2,MSP,SEA,-4.0,-5.0,228.0,1399.0
2016,2,ATL,DTW,5.0,-1.0,121.0,594.0
2016,2,SEA,JFK,8.0,8.0,319.0,2422.0
2016,2,DTW,MSP,0.0,-19.0,131.0,528.0
2016,2,MSP,DTW,0.0,-5.0,105.0,528.0
2016,2,DTW,MSP,-4.0,-28.0,136.0,528.0
2016,2,JFK,SEA,8.0,-6.0,385.0,2422.0
2016,2,SEA,MSP,-1.0,-11.0,200.0,1399.0
2016,2,ATL,MSP,0.0,17.0,170.0,907.0
2016,2,ATL,MSP,98.0,132.0,173.0,907.0
2016,2,ATL,JFK,7.0,-9.0,131.0,760.0
2016,2,ATL,JFK,-1.0,-13.0,147.0,760.0
2016,2,MSP,SEA,-5.0,5.0,225.0,1399.0
2016,2,DTW,MSP,-3.0,-6.0,123.0,528.0
2016,2,SEA,JFK,-1.0,-11.0,315.0,2422.0
2016,2,SEA,ATL,91.0,60.0,282.0,2182.0
2016,2,ATL,MSP,12.0,1.0,162.0,907.0
2016,2,DTW,ATL,-2.0,-19.0,132.0,594.0
2016,2,JFK,ATL,-4.0,-5.0,161.0,760.0
2016,2,DTW,ATL,36.0,28.0,137.0,594.0
2016,2,DTW,ATL,-1.0,-24.0,150.0,594.0
2016,2,SEA,MSP,-8.0,-22.0,201.0,1399.0
2016,2,ATL,JFK,-1.0,-22.0,150.0,760.0
2016,2,JFK,MSP,8.0,-7.0,205.0,1029.0
2016,2,DTW,ATL,-1.0,-19.0,144.0,594.0
2016,2,JFK,ATL,39.0,9.0,165.0,760.0
2016,2,JFK,ATL,-6.0,-25.0,164.0,760.0
2016,2,ATL,JFK,6.0,-16.0,139.0,760.0
2016,2,MSP,ATL,-7.0,-24.0,149.0,907.0
2016,2,ATL,MSP,-9.0,-12.0,173.0,907.0
2016,2,ATL,MSP,-1.0,-11.0,165.0,907.0
2016,2,MSP,ATL,-1.0,,156.0,907.0
2016,2,ATL,DTW,-2.0,-18.0,120.0,594.0
2016,2,JFK,ATL,-1.0,-12.0,162.0,760.0
2016,2,DTW,ATL,-2.0,-26.0,136.0,594.0
2016,2,ATL,SEA,7.0,3.0,335.0,2182.0
2016,2,ATL,JFK,3.0,2.0,129.0,760.0
2016,2,MSP,ATL,-6.0,-32.0,153.0,907.0
2016,2,DTW,MSP,-3.0,-3.0,132.0,528.0
2016,2,JFK,ATL,,,172.0,760.0
2016,2,MSP,DTW,-4.0,-16.0,107.0,528.0
2016,2,MSP,ATL,0.0,1.0,152.0,907.0
2016,2,MSP,DTW,1.0,16.0,106.0,528.0
2016,2,ATL,DTW,4.0,-11.0,125.0,594.0
2016,2,MSP,ATL,-1.0,3.0,156.0,907.0
2016,2,MSP,ATL,0.0,-22.0,147.0,907.0
2016,2,MSP,ATL,-1.0,-30.0,150.0,907.0
2016,2,SEA,ATL,42.0,17.0,275.0,2182.0
2016,2,JFK,ATL,-1.0,9.0,161.0,760.0
2016,2,SEA,ATL,-2.0,-16.0,270.0,2182.0
2016,2,DTW,MSP,2.0,22.0,130.0,528.0
2016,2,SEA,JFK,-8.0,-24.0,316.0,2422.0
2016,2,SEA,JFK,-3.0,-10.0,317.0,2422.0
2016,2,SEA,ATL,1.0,2.0,275.0,2182.0
2016,2,JFK,ATL,-1.0,-22.0,160.0,760.0
2016,2,MSP,DTW,-3.0,-9.0,106.0,528.0
2016,2,MSP,DTW,60.0,50.0,104.0,528.0
2016,2,ATL,MSP,16.0,6.0,170.0,907.0
2016,2,ATL,JFK,19.0,10.0,145.0,760.0
2016,2,DTW,ATL,-2.0,-27.0,134.0,594.0
2016,2,DTW,ATL,80.0,50.0,136.0,594.0
2016,2,SEA,JFK,-7.0,-27.0,317.0,2422.0
2016,2,SEA,ATL,21.0,-4.0,275.0,2182.0
2016,2,DTW,ATL,12.0,-10.0,137.0,594.0
2016,2,ATL,JFK,-2.0,-16.0,138.0,760.0
2016,2,ATL,SEA,-1.0,9.0,343.0,2182.0
2016,2,SEA,MSP,-4.0,-25.0,196.0,1399.0
2016,2,JFK,ATL,247.0,246.0,168.0,760.0
2016,2,DTW,ATL,7.0,-12.0,137.0,594.0
2016,2,JFK,SEA,90.0,71.0,393.0,2422.0
2016,2,MSP,SEA,-6.0,,234.0,1399.0
2016,2,ATL,MSP,-1.0,-17.0,170.0,907.0
2016,2,ATL,MSP,2.0,-7.0,163.0,907.0
2016,2,MSP,DTW,-1.0,-19.0,105.0,528.0
2016,2,JFK,SEA,1.0,0.0,385.0,2422.0
2016,2,SEA,MSP,-3.0,-20.0,200.0,1399.0
2016,2,DTW,SEA,1.0,5.0,310.0,1927.0
2016,2,ATL,DTW,-1.0,-21.0,121.0,594.0
2016,2,ATL,JFK,,,131.0,760.0
2016,2,MSP,ATL,0.0,-26.0,153.0,907.0
2016,2,ATL,DTW,39.0,32.0,116.0,594.0
2016,2,SEA,JFK,37.0,9.0,318.0,2422.0
2016,2,DTW,SEA,14.0,0.0,317.0,1927.0
2016,2,DTW,MSP,-2.0,-29.0,132.0,528.0
2016,2,SEA,DTW,-6.0,-29.0,255.0,1927.0
2016,2,SEA,MSP,-7.0,-30.0,201.0,1399.0
2016,2,SEA,MSP,-1.0,-22.0,198.0,1399.0
2016,2,ATL,JFK,79.0,66.0,150.0,760.0
2016,2,ATL,MSP,62.0,51.0,169.0,907.0
2016,2,ATL,JFK,6.0,-13.0,137.0,760.0
2016,2,ATL,SEA,-1.0,-13.0,343.0,2182.0
2016,2,SEA,MSP,-6.0,-38.0,196.0,1399.0
2016,2,JFK,DTW,0.0,-26.0,142.0,509.0
2016,2,ATL,DTW,-2.0,-14.0,125.0,594.0
2016,2,MSP,ATL,-1.0,-19.0,156.0,907.0
2016,2,ATL,SEA,45.0,17.0,339.0,2182.0
2016,2,ATL,DTW,1.0,10.0,125.0,594.0
2016,2,MSP,ATL,17.0,-11.0,156.0,907.0
2016,2,SEA,ATL,-1.0,-15.0,284.0,2182.0
2016,2,DTW,ATL,17.0,-14.0,136.0,594.0
2016,2,ATL,DTW,69.0,66.0,125.0,594.0
2016,2,MSP,ATL,25.0,21.0,153.0,907.0
2016,2,DTW,MSP,-4.0,-6.0,140.0,528.0
2016,2,ATL,SEA,5.0,7.0,337.0,2182.0
2016,2,MSP,DTW,-7.0,-18.0,105.0,528.0
2016,2,ATL,SEA,0.0,-13.0,343.0,2182.0
2016,2,SEA,MSP,-7.0,-28.0,196.0,1399.0
2016,2,DTW,ATL,-6.0,-26.0,137.0,594.0
2016,2,DTW,ATL,-2.0,-36.0,144.0,594.0
2016,2,DTW,SEA,-2.0,-1.0,325.0,1927.0
2016,2,JFK,ATL,-7.0,-3.0,164.0,760.0
2016,2,SEA,MSP,0.0,,200.0,1399.0
2016,2,MSP,ATL,-3.0,5.0,152.0,907.0
2016,2,DTW,ATL,5.0,-28.0,150.0,594.0
2016,2,DTW,MSP,-1.0,-31.0,132.0,528.0
2016,2,JFK,MSP,-3.0,-1.0,200.0,1029.0
2016,2,MSP,ATL,1.0,-23.0,150.0,907.0
2016,2,MSP,DTW,-8.0,-19.0,104.0,528.0
2016,2,DTW,SEA,9.0,-20.0,319.0,1927.0
2016,2,DTW,MSP,-4.0,-15.0,127.0,528.0
2016,2,ATL,MSP,-2.0,-17.0,165.0,907.0
2016,2,ATL,JFK,2.0,7.0,129.0,760.0
2016,2,DTW,MSP,-9.0,-17.0,130.0,528.0
2016,2,SEA,JFK,25.0,-4.0,316.0,2422.0
2016,2,MSP,DTW,-3.0,-12.0,105.0,528.0
2016,2,DTW,ATL,5.0,-21.0,138.0,594.0
2016,2,MSP,DTW,-3.0,-6.0,105.0,528.0
2016,2,DTW,MSP,0.0,-30.0,126.0,528.0
2016,2,ATL,DTW,-4.0,-18.0,122.0,594.0
2016,2,SEA,MSP,-9.0,-18.0,199.0,1399.0
2016,2,SEA,ATL,-4.0,-33.0,284.0,2182.0
2016,2,JFK,SEA,15.0,-2.0,393.0,2422.0
2016,2,DTW,SEA,14.0,-14.0,322.0,1927.0
2016,2,ATL,JFK,20.0,27.0,136.0,760.0
2016,2,MSP,ATL,7.0,-3.0,151.0,907.0
2016,2,ATL,SEA,-4.0,-23.0,339.0,2182.0
2016,2,DTW,ATL,-4.0,-36.0,142.0,594.0
2016,2,ATL,MSP,-2.0,-14.0,161.0,907.0
2016,2,DTW,MSP,0.0,-22.0,132.0,528.0
2016,2,JFK,ATL,1.0,-23.0,164.0,760.0
2016,2,ATL,DTW,-6.0,-12.0,117.0,594.0
2016,2,MSP,ATL,-3.0,-14.0,150.0,907.0
2016,2,DTW,MSP,0.0,-5.0,132.0,528.0
2016,2,SEA,MSP,-10.0,-25.0,196.0,1399.0
2016,2,SEA,ATL,0.0,-19.0,281.0,2182.0
2016,2,SEA,MSP,0.0,-11.0,198.0,1399.0
2016,2,ATL,JFK,-3.0,-25.0,150.0,760.0
2016,2,DTW,ATL,-5.0,-35.0,137.0,594.0
2016,2,MSP,JFK,-6.0,-16.0,170.0,1029.0
2016,2,DTW,ATL,-4.0,-25.0,138.0,594.0
2016,2,JFK,ATL,-5.0,-24.0,164.0,760.0
2016,2,ATL,DTW,12.0,-3.0,117.0,594.0
2016,2,MSP,ATL,4.0,0.0,150.0,907.0
2016,2,DTW,JFK,-3.0,-22.0,117.0,509.0
2016,2,DTW,MSP,0.0,-24.0,128.0,528.0
2016,2,MSP,SEA,4.0,-13.0,230.0,1399.0
2016,2,DTW,SEA,-4.0,-31.0,319.0,1927.0
2016,2,DTW,MSP,-7.0,-21.0,127.0,528.0
2016,2,ATL,DTW,4.0,-18.0,122.0,594.0
2016,2,ATL,DTW,24.0,32.0,120.0,594.0
2016,2,DTW,MSP,-3.0,-27.0,140.0,528.0
2016,2,SEA,MSP,-3.0,-19.0,199.0,1399.0
2016,2,DTW,MSP,-3.0,-35.0,136.0,528.0
2016,2,SEA,MSP,-4.0,-19.0,198.0,1399.0
2016,2,ATL,JFK,2.0,-15.0,150.0,760.0
2016,2,DTW,ATL,-2.0,-21.0,137.0,594.0
2016,2,MSP,DTW,23.0,24.0,105.0,528.0
2016,2,JFK,SEA,-1.0,-37.0,385.0,2422.0
2016,2,SEA,MSP,0.0,-1.0,200.0,1399.0
2016,2,DTW,SEA,48.0,11.0,310.0,1927.0
2016,2,JFK,MSP,-9.0,-28.0,199.0,1029.0
2016,2,ATL,JFK,-2.0,-13.0,137.0,760.0
2016,2,DTW,ATL,52.0,21.0,150.0,594.0
2016,2,DTW,SEA,-1.0,-36.0,325.0,1927.0
2016,2,JFK,MSP,1.0,-20.0,200.0,1029.0
2016,2,DTW,ATL,-4.0,-3.0,138.0,594.0
2016,2,MSP,DTW,-11.0,-12.0,104.0,528.0
2016,2,DTW,MSP,36.0,-5.0,132.0,528.0
2016,2,SEA,DTW,0.0,3.0,255.0,1927.0
2016,2,MSP,DTW,11.0,15.0,105.0,528.0
2016,2,DTW,ATL,-1.0,-5.0,135.0,594.0
2016,2,MSP,JFK,-3.0,6.0,169.0,1029.0
2016,2,MSP,SEA,-2.0,-26.0,230.0,1399.0
2016,2,ATL,DTW,0.0,-21.0,119.0,594.0
2016,2,DTW,ATL,-5.0,-14.0,144.0,594.0
2016,2,DTW,MSP,-4.0,-33.0,136.0,528.0
2016,2,JFK,ATL,-2.0,-27.0,176.0,760.0
2016,2,SEA,MSP,-2.0,-8.0,200.0,1399.0
2016,2,ATL,MSP,-5.0,-22.0,171.0,907.0
2016,2,DTW,ATL,1.0,52.0,135.0,594.0
2016,2,MSP,JFK,-1.0,2.0,169.0,1029.0
2016,2,MSP,SEA,-1.0,-29.0,233.0,1399.0
2016,2,DTW,ATL,9.0,-21.0,138.0,594.0
2016,2,ATL,MSP,6.0,-20.0,171.0,907.0
2016,2,SEA,ATL,0.0,-17.0,283.0,2182.0
2016,2,SEA,MSP,1.0,-4.0,199.0,1399.0
2016,2,ATL,DTW,-2.0,-17.0,120.0,594.0
2016,2,SEA,JFK,-4.0,-5.0,317.0,2422.0
2016,2,ATL,JFK,13.0,-7.0,143.0,760.0
2016,2,ATL,MSP,-2.0,-25.0,172.0,907.0
2016,2,ATL,DTW,1.0,-19.0,125.0,594.0
2016,2,ATL,MSP,-2.0,-15.0,162.0,907.0
2016,2,MSP,ATL,6.0,-8.0,152.0,907.0
2016,2,ATL,MSP,88.0,69.0,169.0,907.0
2016,2,ATL,JFK,4.0,6.0,147.0,760.0
2016,2,DTW,SEA,-4.0,-36.0,317.0,1927.0
2016,2,SEA,DTW,0.0,-18.0,257.0,1927.0
2016,2,ATL,DTW,52.0,62.0,115.0,594.0
2016,2,ATL,DTW,12.0,0.0,123.0,594.0
2016,2,MSP,ATL,-1.0,-26.0,153.0,907.0
2016,2,ATL,DTW,4.0,1.0,119.0,594.0
2016,2,DTW,SEA,-1.0,-26.0,312.0,1927.0
2016,2,DTW,JFK,-1.0,-11.0,117.0,509.0
2016,2,DTW,MSP,-5.0,-17.0,128.0,528.0
2016,2,MSP,SEA,-1.0,-20.0,230.0,1399.0
2016,2,ATL,MSP,-3.0,-19.0,170.0,907.0
2016,2,SEA,DTW,7.0,-14.0,257.0,1927.0
2016,2,DTW,MSP,0.0,-32.0,136.0,528.0
2016,2,JFK,ATL,-4.0,-33.0,164.0,760.0
2016,2,ATL,JFK,7.0,6.0,139.0,760.0
2016,2,MSP,ATL,-6.0,-22.0,155.0,907.0
2016,2,ATL,MSP,-2.0,-20.0,165.0,907.0
2016,2,ATL,JFK,0.0,-16.0,143.0,760.0
2016,2,JFK,SEA,5.0,-13.0,397.0,2422.0
2016,2,ATL,DTW,14.0,4.0,119.0,594.0
2016,2,JFK,ATL,-2.0,-11.0,168.0,760.0
2016,2,JFK,ATL,-1.0,-55.0,174.0,760.0
2016,2,ATL,DTW,-1.0,0.0,115.0,594.0
2016,2,ATL,MSP,-1.0,-16.0,165.0,907.0
2016,2,ATL,MSP,-2.0,-21.0,165.0,907.0
2016,2,DTW,ATL,-3.0,-36.0,138.0,594.0
2016,2,DTW,MSP,-2.0,-22.0,131.0,528.0
2016,2,SEA,JFK,-4.0,-26.0,316.0,2422.0
2016,2,MSP,DTW,2.0,3.0,105.0,528.0
2016,2,ATL,JFK,-1.0,-13.0,148.0,760.0
2016,2,DTW,ATL,-7.0,-33.0,138.0,594.0
2016,2,ATL,MSP,-4.0,-26.0,171.0,907.0
2016,2,DTW,ATL,-6.0,-42.0,144.0,594.0
2016,2,ATL,MSP,-1.0,-21.0,163.0,907.0
2016,2,DTW,MSP,-2.0,-20.0,132.0,528.0
2016,2,SEA,MSP,31.0,14.0,199.0,1399.0
2016,2,MSP,ATL,-5.0,-27.0,155.0,907.0
2016,2,ATL,MSP,16.0,10.0,165.0,907.0
2016,2,SEA,DTW,-2.0,-11.0,257.0,1927.0
2016,2,ATL,SEA,0.0,1.0,346.0,2182.0
2016,2,ATL,DTW,-1.0,-13.0,120.0,594.0
2016,2,ATL,DTW,3.0,-2.0,120.0,594.0
2016,2,SEA,ATL,-4.0,-25.0,284.0,2182.0
2016,2,MSP,ATL,-4.0,-12.0,150.0,907.0
2016,2,MSP,ATL,-6.0,-26.0,153.0,907.0
2016,2,JFK,ATL,-2.0,-24.0,164.0,760.0
2016,2,MSP,JFK,-3.0,-20.0,170.0,1029.0
2016,2,DTW,ATL,33.0,62.0,138.0,594.0
2016,2,DTW,SEA,-5.0,5.0,325.0,1927.0
2016,2,JFK,ATL,,,167.0,760.0
2016,2,SEA,MSP,-4.0,-16.0,200.0,1399.0
2016,2,ATL,MSP,0.0,-11.0,170.0,907.0
2016,2,ATL,MSP,9.0,-11.0,173.0,907.0
2016,2,SEA,ATL,2.0,-11.0,277.0,2182.0
2016,2,SEA,MSP,-4.0,-15.0,198.0,1399.0
2016,2,DTW,SEA,6.0,0.0,313.0,1927.0
2016,2,MSP,DTW,9.0,-5.0,105.0,528.0
2016,2,ATL,MSP,-1.0,-10.0,170.0,907.0
2016,2,ATL,MSP,-2.0,2.0,162.0,907.0
2016,2,DTW,SEA,-3.0,-39.0,315.0,1927.0
2016,2,DTW,ATL,6.0,5.0,134.0,594.0
2016,2,ATL,SEA,30.0,-3.0,338.0,2182.0
2016,2,MSP,ATL,-4.0,-32.0,154.0,907.0
2016,2,DTW,ATL,0.0,-26.0,137.0,594.0
2016,2,ATL,DTW,47.0,24.0,125.0,594.0
2016,2,DTW,MSP,-3.0,-4.0,127.0,528.0
2016,2,ATL,DTW,38.0,22.0,122.0,594.0
2016,2,MSP,ATL,1.0,-22.0,153.0,907.0
2016,2,JFK,SEA,1.0,-29.0,380.0,2422.0
2016,2,MSP,DTW,2.0,-4.0,106.0,528.0
2016,2,MSP,ATL,1.0,6.0,148.0,907.0
2016,2,ATL,MSP,0.0,-14.0,170.0,907.0
2016,2,MSP,SEA,-5.0,-24.0,234.0,1399.0
2016,2,JFK,ATL,-7.0,-17.0,155.0,760.0
2016,2,JFK,MSP,10.0,45.0,195.0,1029.0
2016,2,SEA,MSP,60.0,,199.0,1399.0
2016,2,MSP,DTW,9.0,-2.0,105.0,528.0
2016,2,ATL,MSP,358.0,,170.0,907.0
2016,2,DTW,ATL,-4.0,-18.0,133.0,594.0
2016,2,DTW,MSP,7.0,19.0,123.0,528.0
2016,2,MSP,SEA,,,229.0,1399.0
2016,2,MSP,ATL,-2.0,-1.0,152.0,907.0
2016,2,MSP,SEA,-5.0,-34.0,232.0,1399.0
2016,2,ATL,MSP,-3.0,-21.0,173.0,907.0
2016,2,MSP,SEA,1.0,-13.0,232.0,1399.0
2016,2,DTW,MSP,-3.0,-11.0,139.0,528.0
2016,2,ATL,JFK,-4.0,-29.0,149.0,760.0
2016,2,MSP,JFK,-2.0,-30.0,169.0,1029.0
2016,2,ATL,JFK,7.0,-11.0,145.0,760.0
2016,2,DTW,ATL,-6.0,-25.0,134.0,594.0
2016,2,ATL,DTW,-7.0,-15.0,115.0,594.0
2016,2,SEA,JFK,-9.0,-28.0,318.0,2422.0
2016,3,ATL,SEA,0.0,-3.0,337.0,2182.0
2016,3,MSP,DTW,-3.0,-9.0,105.0,528.0
2016,3,DTW,ATL,-4.0,3.0,137.0,594.0
2016,3,JFK,SEA,-1.0,-34.0,397.0,2422.0
2016,3,MSP,ATL,-1.0,0.0,149.0,907.0
2016,3,DTW,ATL,0.0,-24.0,130.0,594.0
2016,3,ATL,MSP,-1.0,-9.0,163.0,907.0
2016,3,MSP,DTW,-3.0,-18.0,97.0,528.0
2016,3,JFK,ATL,9.0,4.0,166.0,760.0
2016,3,MSP,SEA,-1.0,3.0,221.0,1399.0
2016,3,MSP,ATL,11.0,-12.0,151.0,907.0
2016,3,ATL,MSP,-3.0,-11.0,159.0,907.0
2016,3,ATL,DTW,2.0,5.0,121.0,594.0
2016,3,ATL,MSP,9.0,-8.0,165.0,907.0
2016,3,DTW,ATL,39.0,51.0,138.0,594.0
2016,3,DTW,MSP,-3.0,-31.0,130.0,528.0
2016,3,SEA,JFK,-2.0,-16.0,316.0,2422.0
2016,3,ATL,JFK,9.0,3.0,148.0,760.0
2016,3,SEA,MSP,-3.0,-22.0,197.0,1399.0
2016,3,DTW,ATL,-2.0,13.0,127.0,594.0
2016,3,ATL,SEA,49.0,29.0,339.0,2182.0
2016,3,MSP,ATL,-12.0,-27.0,150.0,907.0
2016,3,SEA,ATL,-3.0,-21.0,286.0,2182.0
2016,3,ATL,DTW,3.0,-10.0,121.0,594.0
2016,3,SEA,MSP,28.0,41.0,200.0,1399.0
2016,3,JFK,SEA,-6.0,-25.0,381.0,2422.0
2016,3,SEA,ATL,0.0,-22.0,290.0,2182.0
2016,3,JFK,ATL,6.0,4.0,166.0,760.0
2016,3,MSP,SEA,-2.0,-23.0,221.0,1399.0
2016,3,ATL,MSP,-1.0,-22.0,165.0,907.0
2016,3,ATL,MSP,-4.0,-7.0,159.0,907.0
2016,3,ATL,SEA,-2.0,-19.0,333.0,2182.0
2016,3,SEA,MSP,-1.0,-12.0,196.0,1399.0
2016,3,DTW,ATL,-2.0,-5.0,129.0,594.0
2016,3,MSP,SEA,-2.0,-9.0,224.0,1399.0
2016,3,ATL,MSP,-1.0,2.0,158.0,907.0
2016,3,JFK,ATL,-5.0,-16.0,165.0,760.0
2016,3,JFK,ATL,20.0,24.0,161.0,760.0
2016,3,JFK,SEA,-3.0,-21.0,381.0,2422.0
2016,3,ATL,DTW,10.0,2.0,120.0,594.0
2016,3,DTW,MSP,-2.0,61.0,120.0,528.0
2016,3,ATL,JFK,-3.0,-3.0,136.0,760.0
2016,3,DTW,ATL,22.0,-6.0,130.0,594.0
2016,3,SEA,DTW,-2.0,-31.0,260.0,1927.0
2016,3,SEA,JFK,72.0,61.0,318.0,2422.0
2016,3,MSP,ATL,12.0,-19.0,154.0,907.0
2016,3,DTW,ATL,0.0,2.0,123.0,594.0
2016,3,DTW,ATL,-1.0,-1.0,122.0,594.0
2016,3,JFK,SEA,-6.0,-30.0,379.0,2422.0
2016,3,MSP,ATL,-4.0,-12.0,146.0,907.0
2016,3,MSP,DTW,33.0,45.0,99.0,528.0
2016,3,ATL,JFK,-2.0,-10.0,135.0,760.0
2016,3,DTW,ATL,271.0,260.0,127.0,594.0
2016,3,DTW,MSP,-5.0,-8.0,119.0,528.0
2016,3,SEA,DTW,-2.0,-28.0,256.0,1927.0
2016,3,MSP,ATL,-3.0,-9.0,146.0,907.0
2016,3,ATL,DTW,33.0,32.0,120.0,594.0
2016,3,ATL,MSP,-1.0,4.0,158.0,907.0
2016,3,MSP,DTW,70.0,83.0,97.0,528.0
2016,3,JFK,ATL,-3.0,-3.0,166.0,760.0
2016,3,MSP,SEA,-2.0,6.0,221.0,1399.0
2016,3,MSP,ATL,-1.0,-10.0,148.0,907.0
2016,3,DTW,MSP,65.0,68.0,120.0,528.0
2016,3,MSP,ATL,-5.0,-16.0,145.0,907.0
2016,3,SEA,ATL,2.0,-22.0,291.0,2182.0
2016,3,SEA,DTW,-2.0,-30.0,260.0,1927.0
2016,3,SEA,MSP,-2.0,-27.0,200.0,1399.0
2016,3,JFK,DTW,17.0,49.0,136.0,509.0
2016,3,SEA,JFK,1.0,-5.0,325.0,2422.0
2016,3,DTW,MSP,-5.0,-21.0,118.0,528.0
2016,3,ATL,MSP,-2.0,-13.0,166.0,907.0
2016,3,SEA,MSP,-4.0,-13.0,199.0,1399.0
2016,3,MSP,ATL,-2.0,-21.0,149.0,907.0
2016,3,DTW,ATL,36.0,32.0,123.0,594.0
2016,3,SEA,DTW,-2.0,-14.0,257.0,1927.0
2016,3,MSP,SEA,-5.0,-8.0,223.0,1399.0
2016,3,ATL,DTW,0.0,-1.0,119.0,594.0
2016,3,ATL,JFK,0.0,-24.0,151.0,760.0
2016,3,ATL,DTW,-4.0,-17.0,120.0,594.0
2016,3,DTW,MSP,7.0,-12.0,120.0,528.0
2016,3,MSP,JFK,0.0,-13.0,162.0,1029.0
2016,3,SEA,DTW,-7.0,-7.0,256.0,1927.0
2016,3,MSP,ATL,-1.0,-5.0,144.0,907.0
2016,3,DTW,ATL,-5.0,-15.0,125.0,594.0
2016,3,ATL,JFK,3.0,-10.0,139.0,760.0
2016,3,MSP,DTW,1.0,-6.0,99.0,528.0
