Origin Airport,Origin Airport Name,Origin City Name,Origin Country Name,Origin Region Name,Destination Airport,Destination Airport Name,Destination City Name,Destination Country Name,Destination Region Name,Marketing Airline,Operating Airline,Marketing Airline Name,Operating Airline Name,Code Share,Fleet,Manufacturer,Flight No,Effective Date,Discontinued Date,Departure Time,Arrival Time,Duration,Departure Terminal,Arrival Terminal,Restricted Code,Frequency,Schedule Type,DepCount,Operating Airline   Capacity,Operating Airline   ASM(Nautical)(Millions),Distance
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,SN,SR,Brussels Airlines,SundAir Gmbh,YES,M11,MCDONNELL-DOUGLAS,9393,20010301,20010323,22:45,06:30,705,A,1,O, --3-5-- ,AIR,2,,,5226.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,BA,QF,British Airways p.l.c.,Qantas Airways Ltd.,YES,744,BOEING,7309,20010305,20010323,23:20,05:20,840,1,4,X, 1234567 ,AIR,3,,,5894.0
KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DETROIT,UNITED STATES,NORTH AMERICA,KL,NW,KLM Royal Dutch Airlines,NORTHWEST AIRLINES INC.,YES,747,BOEING,6070,20010301,20010331,16:25,14:35,730,,I,A, 1234567 ,AIR,7,,,5746.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,QF,BA,Qantas Airways Ltd.,British Airways p.l.c.,YES,744,BOEING,319,20010301,20010323,22:35,04:55,860,1,4, , 1234567 ,AIR,7,,,5894.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,QF,SR,Qantas Airways Ltd.,SundAir Gmbh,YES,M11,MCDONNELL-DOUGLAS,3089,20010301,20010322,23:45,06:05,800,1,A, , -2-4-6- ,AIR,3,,,5575.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,SR,CX,SundAir Gmbh,"Cathay Pacific Airways, Ltd.",YES,343,AIRBUS,9660,20010301,20010323,12:20,07:00,700,A,, , 1-3-5-7 ,AIR,4,,,5019.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,NZ,LH,Air New Zealand Limited,Deutsche Lufthansa AG,YES,744,BOEING,4579,20010301,20010323,23:59,06:10,791,2,1,Q, 1234567 ,AIR,7,,,5566.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,GIG,GALEAO- A.C. JOBIM INTL AIRPORT,RIO DE JANEIRO,BRAZIL,SOUTH AMERICA,SN,SR,Brussels Airlines,SundAir Gmbh,YES,M11,MCDONNELL-DOUGLAS,9397,20010301,20010323,22:45,06:15,690,A,1,O, ----5-- ,AIR,1,,,5105.0
KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,AF,JL,Air France,"Japan Airlines Co., Ltd.",YES,744,BOEING,293,20010301,20010324,11:55,16:30,755,,2F, , -23-56- ,AIR,4,,,5207.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SQ,NZ,Singapore Airlines Limited,Air New Zealand Limited,YES,744,BOEING,346,20010301,20010320,23:50,06:05,795,,, , -2----7 ,AIR,2,,,5575.0
KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,JL,AF,"Japan Airlines Co., Ltd.",Air France,YES,343,AIRBUS,435,20010301,20010322,12:45,17:40,775,,2F, , 1--4--7 ,AIR,3,,,5207.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,NZ,SQ,Air New Zealand Limited,Singapore Airlines Limited,YES,744,BOEING,4325,20010301,20010324,12:35,07:30,715,A,2,Q, -----6- ,AIR,1,,,5575.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,AN,SQ,"Advanced Air, LLC",Singapore Airlines Limited,YES,744,BOEING,8245,20010301,20010323,12:45,07:40,715,B,2,Q, 1-3-5-- ,AIR,3,,,5575.0
DFW,DALLAS/FT. WORTH INTERNATIONAL AIRPORT,DALLAS FORT WORTH,UNITED STATES,NORTH AMERICA,KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,JL,AA,"Japan Airlines Co., Ltd.",American Airlines,YES,777,BOEING,5021,20010301,20010324,11:30,16:35,845,A,, , 1234567 ,AIR,7,,,5807.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,AN,SQ,"Advanced Air, LLC",Singapore Airlines Limited,YES,744,BOEING,8296,20010301,20010324,12:30,18:50,800,2,1,Q, --3-567 ,AIR,4,,,5566.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,AN,SQ,"Advanced Air, LLC",Singapore Airlines Limited,YES,744,BOEING,8328,20010301,20010323,23:40,06:20,820,2,,Q, 1-3-5-- ,AIR,3,,,5690.0
KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,AA,JL,American Airlines,"Japan Airlines Co., Ltd.",YES,744,BOEING,7240,20010301,20010331,17:00,13:40,700,,5, , -----67 ,AIR,2,,,5646.0
ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATLANTA,UNITED STATES,NORTH AMERICA,CPT,CAPE TOWN INTERNATIONAL AIRPORT,CAPE TOWN,SOUTH AFRICA,SOUTHERN AFRICA,DL,SA,"Delta Air Lines, Inc.",South African Airways,YES,744,BOEING,7000,20010301,20010307,10:30,08:15,885,,, , -2-4--- ,AIR,2,,,7102.0
PVG,PUDONG INTERNATIONAL AIRPORT,SHANGHAI,CHINA,FAR EAST ASIA,CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,AF,MU,Air France,China Eastern Airlines,YES,343,AIRBUS,115,20010301,20010323,23:50,05:40,770,,2A, , ----5-- ,AIR,1,,,5012.0
JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,SYD,KINGSFORD SMITH AIRPORT,SYDNEY,AUSTRALIA,AUSTRALIA,SA,QF,South African Airways,Qantas Airways Ltd.,YES,744,BOEING,7700,20010301,20010324,18:20,15:05,705,,, , 1--4567 ,AIR,5,,,5964.0
ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATLANTA,UNITED STATES,NORTH AMERICA,CPT,CAPE TOWN INTERNATIONAL AIRPORT,CAPE TOWN,SOUTH AFRICA,SOUTHERN AFRICA,DL,SA,"Delta Air Lines, Inc.",South African Airways,YES,744,BOEING,7000,20010303,20010303,12:30,10:15,885,,, , 1234567 ,AIR,1,,,7102.0
PVG,PUDONG INTERNATIONAL AIRPORT,SHANGHAI,CHINA,FAR EAST ASIA,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DETROIT,UNITED STATES,NORTH AMERICA,CA,NW,Air China Limited,NORTHWEST AIRLINES INC.,YES,744,BOEING,989,20010301,20010331,09:35,09:55,800,,I, , 1----6- ,AIR,2,,,6203.0
PVG,PUDONG INTERNATIONAL AIRPORT,SHANGHAI,CHINA,FAR EAST ASIA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,AA,MU,American Airlines,China Eastern Airlines,YES,M11,MCDONNELL-DOUGLAS,7951,20010301,20010331,14:45,10:00,675,,4, , 1234567 ,AIR,7,,,5634.0
ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATLANTA,UNITED STATES,NORTH AMERICA,JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,DL,SA,"Delta Air Lines, Inc.",South African Airways,YES,744,BOEING,7002,20010301,20010330,10:30,08:55,925,,, , 1-3-5-7 ,AIR,4,,,7365.0
PVG,PUDONG INTERNATIONAL AIRPORT,SHANGHAI,CHINA,FAR EAST ASIA,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,NW,CA,NORTHWEST AIRLINES INC.,Air China Limited,YES,744,BOEING,5985,20010301,20010331,17:50,11:55,605,,I, , ---4--- ,AIR,1,,,5346.0
MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,LH,RG,Deutsche Lufthansa AG,Rotana Jet Aviation dba Rotana Jet,YES,M11,MCDONNELL-DOUGLAS,9870,20010301,20010323,20:30,05:00,750,,2, , --3-5-7 ,AIR,3,,,5353.0
MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,UA,LH,"United Airlines, Inc.",Deutsche Lufthansa AG,YES,343,AIRBUS,3559,20010301,20010324,11:35,15:00,745,,I, , 1--4-6- ,AIR,3,,,5111.0
PVG,PUDONG INTERNATIONAL AIRPORT,SHANGHAI,CHINA,FAR EAST ASIA,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DETROIT,UNITED STATES,NORTH AMERICA,KL,NW,KLM Royal Dutch Airlines,NORTHWEST AIRLINES INC.,YES,747,BOEING,6090,20010301,20010331,09:35,09:55,800,,I,A, 1----6- ,AIR,2,,,6203.0
JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,SA,CX,South African Airways,"Cathay Pacific Airways, Ltd.",YES,744,BOEING,7800,20010301,20010324,12:55,07:50,775,,, , 1-34-6- ,AIR,4,,,5787.0
RUN,ROLAND GARROS AIRPORT,ST DENIS DE LA REUNION,REUNION ISLAND,EAST AFRICA,ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,IJ,IW,Spring Airlines Japan Co. Ltd.,PT. Wings Abadi Airlines,YES,342,AIRBUS,1852,20010301,20010323,21:45,06:25,700,,S, , 1-3-5-7 ,AIR,4,,,5090.0
CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,MRU,SIR S. RAMGOOLAM INTL AIRPORT,MAURITIUS,MAURITIUS,EAST AFRICA,MK,AF,Air Mauritius Ltd,Air France,YES,747,BOEING,51,20010301,20010324,23:15,13:35,680,2A,, , 123-56- ,AIR,5,,,5134.0
CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,AF,JJ,Air France,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,YES,330,AIRBUS,458,20010301,20010324,22:00,05:35,695,2F,2, , 1234567 ,AIR,7,,,5115.0
CAN,BAIYUN INTERNATIONAL AIRPORT,GUANGZHOU,CHINA,FAR EAST ASIA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,DL,CZ,"Delta Air Lines, Inc.",China Southern Airlines,YES,772,BOEING,8974,20010301,20010330,20:40,17:30,770,,5, , 1-3-5-7 ,AIR,4,,,6274.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,AA,JL,American Airlines,"Japan Airlines Co., Ltd.",YES,744,BOEING,7241,20010301,20010331,15:30,20:10,820,5,, , -----67 ,AIR,2,,,5646.0
KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,NW,KL,NORTHWEST AIRLINES INC.,KLM Royal Dutch Airlines,YES,74M,BOEING,8374,20010301,20010323,00:55,07:00,785,,,Y, 12--5-7 ,AIR,4,,,5540.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,UA,NH,"United Airlines, Inc.",All Nippon Airways Co. Ltd.,YES,777,BOEING,8233,20010301,20010324,11:00,15:05,785,5,2, , 1234567 ,AIR,7,,,5441.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,CO,BR,Cobaltair Ltd,EVA Airways Corporation,YES,747,BOEING,9008,20010301,20010323,18:30,13:50,680,2,B, , 1234567 ,AIR,7,,,5901.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,AA,BR,American Airlines,EVA Airways Corporation,YES,744,BOEING,7413,20010301,20010331,23:55,19:15,680,2,B, , 1234567 ,AIR,7,,,5901.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,AA,BR,American Airlines,EVA Airways Corporation,YES,744,BOEING,7406,20010301,20010324,19:10,14:00,650,2,I, , 1234567 ,AIR,7,,,5617.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,SEA,SEATTLE-TACOMA INTERNATIONAL AIRPORT,SEATTLE,UNITED STATES,NORTH AMERICA,AA,BR,American Airlines,EVA Airways Corporation,YES,744,BOEING,7410,20010301,20010331,18:20,12:40,620,2,, , 1234567 ,AIR,7,,,5275.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,TG,UA,Thai Airways International Public Company Ltd,"United Airlines, Inc.",YES,744,BOEING,5634,20010301,20010331,14:00,08:50,650,1,I,Y, 1234567 ,AIR,7,,,5617.0
KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,NW,KL,NORTHWEST AIRLINES INC.,KLM Royal Dutch Airlines,YES,74M,BOEING,8370,20010301,20010323,11:05,17:10,785,,,Y, -23-5-- ,AIR,3,,,5540.0
KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,KL,MH,KLM Royal Dutch Airlines,Malaysia Airlines Berhad,YES,777,BOEING,4102,20010301,20010324,23:30,06:30,840,,, , 1234567 ,AIR,7,,,5540.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,AA,JL,American Airlines,"Japan Airlines Co., Ltd.",YES,744,BOEING,7241,20010301,20010329,11:00,15:40,820,5,, , 1--4--- ,AIR,2,,,5646.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,YVR,VANCOUVER INTERNATIONAL AIRPORT,VANCOUVER,CANADA,NORTH AMERICA,AC,BR,Air Canada,EVA Airways Corporation,YES,747,BOEING,9800,20010301,20010323,23:55,18:10,615,2,M, , --3-5-- ,AIR,2,,,5186.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,CO,BR,Cobaltair Ltd,EVA Airways Corporation,YES,74E,BOEING,9022,20010301,20010322,23:30,18:20,650,2,I, , -2-4-6- ,AIR,3,,,5617.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,AA,BR,American Airlines,EVA Airways Corporation,YES,744,BOEING,7408,20010301,20010324,23:30,18:20,650,2,I, , -2-4-6- ,AIR,3,,,5617.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,NH,UA,All Nippon Airways Co. Ltd.,"United Airlines, Inc.",YES,744,BOEING,7009,20010301,20010331,12:00,16:10,790,1,1, , 1234567 ,AIR,7,,,5441.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,AA,BR,American Airlines,EVA Airways Corporation,YES,744,BOEING,7400,20010301,20010324,18:30,13:50,680,2,B, , 1234567 ,AIR,7,,,5901.0
SCL,ARTURO MERINO BENITEZ AIRPORT,SANTIAGO,CHILE,SOUTH AMERICA,MAD,ADOLFO SUAREZ-BARAJAS AIRPORT,MADRID,SPAIN,WESTERN EUROPE,IB,LA,Iberia Lineas Aereas de Espana Sociedad Anonima Operadora,LATAM Airlines Group SA,YES,340,AIRBUS,7322,20010301,20010310,20:00,13:00,780,I,1,O, 1234567 ,AIR,7,,,5817.0
KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,WESTERN EUROPE,OS,NG,Austrian Airlines AG dba Austrian,LAUDA AIR LUFTFAHRT AG,YES,777,BOEING,562,20010301,20010324,00:45,06:05,740,,, , -2-4-6- ,AIR,3,,,5103.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,NH,UA,All Nippon Airways Co. Ltd.,"United Airlines, Inc.",YES,744,BOEING,7007,20010301,20010331,13:15,17:25,790,1,1, , 1234567 ,AIR,7,,,5441.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,TG,UA,Thai Airways International Public Company Ltd,"United Airlines, Inc.",YES,744,BOEING,5603,20010301,20010331,12:00,16:10,790,1,1,Y, 1--4-6- ,AIR,3,,,5441.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,SEA,SEATTLE-TACOMA INTERNATIONAL AIRPORT,SEATTLE,UNITED STATES,NORTH AMERICA,CO,BR,Cobaltair Ltd,EVA Airways Corporation,YES,74E,BOEING,9024,20010301,20010323,18:20,12:35,615,2,, , 1234567 ,AIR,7,,,5275.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,CO,BR,Cobaltair Ltd,EVA Airways Corporation,YES,74E,BOEING,9014,20010301,20010323,19:10,14:00,650,2,I, , 1234567 ,AIR,7,,,5617.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,AA,JL,American Airlines,"Japan Airlines Co., Ltd.",YES,744,BOEING,7207,20010301,20010331,12:00,16:05,785,5,2, , 1234567 ,AIR,7,,,5441.0
KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SR,MH,SundAir Gmbh,Malaysia Airlines Berhad,YES,772,BOEING,9651,20010301,20010324,23:45,06:15,810,,A, , -234-6- ,AIR,4,,,5421.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,JL,AA,"Japan Airlines Co., Ltd.",American Airlines,YES,777,BOEING,5003,20010301,20010324,11:45,15:50,785,3,1, , 1234567 ,AIR,7,,,5441.0
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,CO,BR,Cobaltair Ltd,EVA Airways Corporation,YES,747,BOEING,9012,20010301,20010323,23:55,19:15,680,2,B, , 12-456- ,AIR,5,,,5901.0
KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,WESTERN EUROPE,OS,NG,Austrian Airlines AG dba Austrian,LAUDA AIR LUFTFAHRT AG,YES,777,BOEING,566,20010301,20010323,00:45,06:05,740,,, , ----5-7 ,AIR,2,,,5103.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,QF,BA,Qantas Airways Ltd.,British Airways p.l.c.,YES,744,BOEING,308,20010301,20010323,11:15,08:00,765,4,1, , ----5-7 ,AIR,2,,,5894.0
YYZ,LESTER B. PEARSON INTL AIRPORT,TORONTO,CANADA,NORTH AMERICA,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,NH,AC,All Nippon Airways Co. Ltd.,Air Canada,YES,340,AIRBUS,1893,20010301,20010307,13:00,17:20,860,1,2, , ---456- ,AIR,3,,,5570.0
GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,RG,LH,Rotana Jet Aviation dba Rotana Jet,Deutsche Lufthansa AG,YES,343,AIRBUS,7172,20010301,20010323,13:45,05:30,705,2,1, , 1234567 ,AIR,7,,,5323.0
GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SN,SR,Brussels Airlines,SundAir Gmbh,YES,M11,MCDONNELL-DOUGLAS,9394,20010301,20010318,15:05,06:20,675,1,A,O, ------7 ,AIR,1,,,5226.0
YYZ,LESTER B. PEARSON INTL AIRPORT,TORONTO,CANADA,NORTH AMERICA,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,NH,AC,All Nippon Airways Co. Ltd.,Air Canada,YES,340,AIRBUS,1893,20010304,20010310,11:35,15:55,860,1,2, , 12----7 ,AIR,3,,,5570.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,BA,QF,British Airways p.l.c.,Qantas Airways Ltd.,YES,744,BOEING,7312,20010301,20010324,22:00,16:15,675,4,2, , -2-4567 ,AIR,5,,,5188.0
IST,ISTANBUL AIRPORT,ISTANBUL,TURKEY,EASTERN EUROPE,MIA,MIAMI INTERNATIONAL AIRPORT,MIAMI,UNITED STATES,NORTH AMERICA,AA,TK,American Airlines,Turkish Airlines Inc.,YES,340,AIRBUS,6005,20010301,20010322,09:10,15:30,800,I,, , -2-4--7 ,AIR,3,,,5188.0
NGO,CHUBU CENTRAIR INTERNATIONAL AIRPORT,NAGOYA,JAPAN,FAR EAST ASIA,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DETROIT,UNITED STATES,NORTH AMERICA,CO,NW,Cobaltair Ltd,NORTHWEST AIRLINES INC.,YES,744,BOEING,5072,20010301,20010328,12:15,09:55,700,,M,Y, --3---- ,AIR,1,,,5688.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,QF,BA,Qantas Airways Ltd.,British Airways p.l.c.,YES,744,BOEING,308,20010301,20010324,09:30,06:15,765,4,1, , 1234-6- ,AIR,5,,,5894.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,SK,RG,Scandinavian Airlines System,Rotana Jet Aviation dba Rotana Jet,YES,M11,MCDONNELL-DOUGLAS,8651,20010301,20010323,22:00,06:40,700,3,2,A, --3-5-7 ,AIR,3,,,5140.0
GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,UA,RG,"United Airlines, Inc.",Rotana Jet Aviation dba Rotana Jet,YES,M11,MCDONNELL-DOUGLAS,4152,20010301,20010329,23:50,07:00,730,2,B, , 1-34-6- ,AIR,4,,,5382.0
